7655	1508	5516	9838	1430
7652	8916	6906	8076	2456
6170	7285	1625	6142	625
7662	2209	319	9952	8968
4238	718	3483	1726	2065
8127	1932	2386	2182	181
8034	2681	5869	3476	9528
2988	616	5936	9562	7628
720	4223	9211	1250	4327
5780	5739	3917	4655	1606
2597	1818	8773	5967	9480
9044	6118	8142	7226	3770
646	4600	6864	8601	1180
4593	3131	1651	5919	8704
1822	2424	2356	7931	2907
5874	4451	1573	6110	2744
7127	3465	3178	2678	699
9711	4297	6942	7376	9932
2594	3792	8276	2868	600
8833	1449	9030	9111	6673
7138	4052	8981	1260	7896
4506	8022	5063	3378	2040
3166	7507	293	5839	7583
9763	8702	7043	620	5036
7515	6253	5746	579	3598
4915	3184	9989	1816	2645
8262	1344	322	4400	3816
3710	4341	3612	8708	1998
1149	8576	1433	532	4241
7094	285	5791	2630	6482
2071	8179	4793	6220	6451
1065	5818	1913	6238	5324
5746	3941	2969	2974	9196
472	8965	102	6026	8815
3580	4805	9112	7222	7245
5094	1416	1197	1909	8323
7165	279	2246	4648	1375
9544	2956	1615	9370	3145
3261	615	2602	8164	6154
3473	1663	5227	4137	9810
9420	4651	7603	6784	3840
7639	2119	828	6185	1962
7866	782	3869	1105	4005
7164	8831	8538	5286	2440
5058	3345	5579	6794	2287
7651	3235	2715	3659	7660
7927	3728	3876	7903	4262
6321	6667	744	1822	8968
5821	2479	6497	9564	2440
5026	8086	9631	3791	9687
277	9834	9184	6418	8079
962	7765	7607	2917	53
7749	5729	4047	139	8637
4329	750	9792	6432	3200
1228	9464	9847	5612	6971
9307	6604	4563	5128	3
5668	3245	2291	9207	5307
6565	2299	1252	8147	6892
4575	699	1582	6263	6601
7782	7802	9792	1628	2824
74	2348	8334	2069	4190
3724	6509	4109	6795	7079
7627	9830	632	5345	944
6658	3436	7089	5046	8403
833	6648	953	8233	3845
3267	4752	3461	7736	1846
2281	5402	1790	1813	6145
5872	158	936	4088	513
7876	4420	4621	9755	1128
2100	6873	544	6560	2270
5170	4076	4285	3925	2857
8812	5745	4477	4974	9517
3400	8462	7638	8996	8624
4126	8125	5457	1360	3868
79	1578	1931	7051	503
6497	4083	1876	5458	1507
3658	8634	1730	651	3048
3928	8012	6118	3146	7980
4053	8639	1968	1688	6992
8947	3690	9300	8919	5797
430	2887	7637	2302	8316
1814	4742	5395	4097	7098
3793	3403	1480	9271	930
2320	3782	2173	5602	891
2997	2034	7356	1098	4621
2374	2278	3519	7124	430
3379	7709	3953	6176	5636
6825	9649	4526	8991	6429
7183	6432	4724	7404	5501
8962	7011	8274	1368	8139
604	7602	1697	2155	6804
1969	8186	3235	1036	7815
9959	9432	2415	182	4273
2774	9977	7653	4944	5012
4221	6250	5990	86	3079
4196	6576	4974	8517	2354
7345	5280	8784	8040	6509
5735	3723	9476	9806	1071
7443	8657	758	664	5734
1554	264	9832	4897	1643
9223	50	2071	9394	2723
9060	4108	3089	6278	979
2233	1208	742	1682	8280
4454	353	9300	3582	1048
8014	2180	1119	9931	9214
4221	1324	6250	1345	4352
8119	8977	1401	1741	7561
345	1686	8695	2217	3942
9296	5380	3197	3842	2072
4831	12	6595	1135	5120
1839	7130	2956	1205	1714
9259	7005	677	1812	4719
5661	8346	5388	8795	7443
916	8084	3911	1705	6832
5789	4596	3581	2875	8416
4918	366	4294	5676	4537
3555	3355	7067	3634	1668
1943	8865	424	600	1754
4111	4312	5458	4195	8432
8722	5149	9640	6396	6921
7807	1813	8762	4510	5734
6047	9972	5983	4739	8936
3066	7861	3638	3686	6928
1468	4483	9857	7919	6003
1634	3655	5135	4170	6784
6992	100	1133	1206	3497
907	1056	2594	1862	5705
2061	50	6087	9135	6060
806	8166	3551	8267	8619
4573	8872	1413	238	6554
3579	3686	447	9762	8485
6241	11	7328	1408	5940
6481	7924	688	6078	1941
4187	5964	727	820	2364
5815	8770	7536	6671	2160
2807	7365	3446	7883	4781
4613	6603	1959	7134	189
7336	626	9111	8551	1562
1853	4119	67	3076	3891
4335	42	4187	7694	2504
2510	6309	5839	7361	8153
150	3429	6453	5388	2941
3153	6391	8804	4007	6386
7772	4178	9764	8524	8915
7155	3996	4480	407	482
6491	3483	6827	1449	7733
7280	3849	6261	7514	9380
3761	8430	3171	9673	933
3771	2937	363	2753	7959
33	7640	2524	2105	3121
3681	1819	8837	5923	9378
4233	505	9152	6265	606
5912	804	9454	9323	4710
2198	91	2296	1176	9660
5215	704	8910	582	6684
7669	1486	4892	7453	5232
2075	3533	790	2525	9702
6943	4723	2736	8990	9657
5426	1930	3301	7826	5127
5480	4457	883	3716	2676
1558	1320	1805	3509	9344
8920	7349	5464	1864	4493
5819	3786	8007	3633	1963
7510	9339	4177	2487	6151
6222	1887	4313	3698	2040
2938	7042	4085	9905	1967
2960	6720	2222	8051	1975
5630	1767	3312	4247	2807
5236	8464	5974	5524	617
2851	5957	3151	2326	9663
6507	5133	4116	4451	9772
8862	2944	6402	3346	7151
7852	7357	1419	9404	8471
7681	150	545	1213	4486
7724	6520	7508	4845	3459
309	3103	7794	9987	7311
3204	4667	1618	5126	5591
6614	8413	3916	6410	5278
4556	4363	3232	5290	4772
8081	581	3256	6891	6143
2173	6555	18	9485	509
353	5474	513	9082	6024
4018	3288	4733	942	1865
9139	5652	2291	9707	5899
7176	567	4508	2558	4390
4727	4707	8254	2862	5179
6239	7594	8381	9950	5619
7351	4860	5737	5153	1254
6254	3557	1849	6868	9791
9629	260	8701	6820	9343
5233	2839	6062	3419	5124
9755	3794	8588	3350	2310
1238	1464	3092	9874	6698
358	4735	3219	5186	6890
2315	2043	7106	4997	8806
3516	1797	3820	7468	2227
2464	4576	9028	7467	9885
177	6970	9151	5470	3491
8165	8670	1257	181	4221
5004	3924	1926	2434	304
5317	7192	7038	5525	2299
9274	2288	249	8265	4843
7128	1052	2978	2913	7139
3210	8369	310	4470	703
9828	7700	2206	8931	4380
5333	8194	9976	9062	1485
7529	28	4570	7789	3807
9760	4995	7248	6586	8028
4744	452	9467	8205	8512
18	4057	428	3001	5407
8067	3905	7199	5349	2212
990	4276	9803	6039	1283
6710	9922	583	7796	3484
2022	6039	7556	1791	2923
9539	9576	3587	3169	3995
4587	7945	1158	433	4516
5249	1040	2062	3594	5456
364	6629	9810	1486	4727
9053	9529	174	5540	4594
5095	9339	5147	4732	7062
4151	5357	4961	7403	8303
5117	6768	6975	1013	3490
856	3577	8347	1743	6943
2380	7327	5058	3135	6183
9588	4655	4971	96	6314
6391	8726	6245	4166	2003
5477	9756	1986	6260	5178
9112	3544	7345	4757	6447
5044	6490	4049	4351	7772
5020	46	1065	9482	7786
2028	6449	5491	6211	1345
859	6901	8036	8319	6802
2041	476	3879	6924	2456
2269	7471	7965	5426	3421
8621	7591	5446	7788	2861
5257	55	8142	635	4099
7236	9527	815	1042	380
7295	7209	3626	2924	2973
6077	5685	3306	8433	4140
3987	9088	6966	855	6733
671	199	1499	5915	5233
5879	6782	8265	9994	1367
2135	5517	3869	750	5415
5023	6485	6992	5497	3374
8897	7425	4464	9323	5513
2261	1325	6616	4420	757
5215	6789	8505	6476	2997
4255	4305	6203	1625	9767
1021	2471	7831	2018	5334
8762	7199	1991	5763	275
4899	3675	7087	5834	7595
6013	3898	7847	7186	8983
7430	7190	9889	6880	3783
3854	2302	2050	4400	1741
5558	1224	2795	6403	5874
982	531	3024	2886	7105
1785	5406	1549	6505	6702
3848	7020	7695	3503	6196
5154	9999	6603	796	8619
4751	1292	5965	673	2951
9780	312	9330	1621	2240
8031	4942	3248	7733	4392
3076	7436	1930	82	2050
12	2506	4347	7769	7086
5711	7027	9873	3953	6119
2532	4440	27	560	2456
1003	5902	9446	8465	8978
3252	3309	8418	6522	3827
9807	5838	3721	9616	7108
3652	9344	2388	5553	6955
1801	378	9148	5681	3107
5018	9808	7761	9087	9200
1824	6925	2045	5053	9430
4521	3320	863	255	8931
1851	6006	7224	4321	2531
2895	3073	4807	6760	9321
2780	610	9684	6404	2315
4468	9112	3848	2801	7249
8571	503	4335	2938	6502
8560	9750	1585	9175	5106
8235	2888	618	8645	9600
9592	8477	2339	5966	8782
2827	4039	6146	476	1875
924	651	3822	3574	4262
1105	3162	7446	7885	9412
1174	2036	5629	9227	3024
9008	2132	1266	123	1619
8838	9718	2364	7424	8292
7491	1673	9470	220	5278
8647	3245	6416	496	1365
5584	6672	4251	7252	629
4973	540	6946	5799	609
3258	2700	773	9220	8946
5905	3391	8369	7227	3379
3145	651	9770	7981	6373
4862	298	6013	207	149
9933	9681	7925	4290	5201
35	7630	2188	1831	6260
1829	7560	2756	390	7681
5028	9320	9054	4798	7985
8477	2471	1639	6184	6797
4328	5064	8001	7686	4908
3256	1514	4056	7202	9601
8608	2661	4044	5337	8324
1407	9217	1105	7128	4093
1690	33	9132	3065	4167
8376	2270	2225	4480	6086
8959	4307	5135	4895	5131
4712	912	5851	8780	2573
5479	1876	8936	2517	7213
9045	1540	8298	5801	1305
986	9747	3152	2956	4444
5527	226	3948	9266	9318
5546	7088	1501	2284	1360
5291	5450	3461	7768	1624
4280	9180	4506	1681	3465
9914	6552	7881	962	5664
4123	4051	7409	5907	3790
947	5051	6704	2361	3990
8402	8211	437	2658	6747
1246	2005	758	4090	8931
4644	5617	6256	5288	6285
3024	8185	678	4727	3801
4262	8096	7997	4306	5050
6837	4732	3992	6799	147
5318	3563	2791	7493	1751
1455	7289	4416	9991	903
3678	7409	7075	3560	5233
6962	1836	2801	7938	7989
7094	586	8645	991	7693
5777	1870	5287	5168	7935
3194	332	6608	5504	9349
6021	6415	4791	961	7895
1896	5781	1528	4253	6805
5970	6535	2575	491	4925
6602	8227	8724	5582	7705
8676	7875	3514	9011	1471
8073	7189	199	7159	7377
1430	6339	1744	9816	8703
6982	2848	214	9392	8331
431	4074	8842	9716	3619
9941	2820	4810	3828	9500
6007	3099	189	7685	5643
3513	8659	2339	5758	9632
9783	9558	739	2213	6133
8601	1148	1713	5700	6522
5260	549	4307	4060	8954
5111	2284	3698	5744	6526
5062	4363	5129	248	4293
4401	172	417	4394	2812
3409	3803	529	9736	3791
1146	5363	1576	6274	6988
5706	1772	1951	5270	377
9944	9142	8576	2189	9681
3018	5112	3662	319	1308
8345	2438	1478	8099	3721
4338	1554	4044	2008	4535
3600	4774	2312	3765	925
862	7992	7766	24	2677
5657	9052	717	3323	9246
8840	6636	1848	4386	7853
4049	6652	4029	5515	7323
5054	4212	4082	9020	485
1919	6506	2243	7834	178
5718	5780	5133	7643	9971
4051	5629	2648	7043	1337
1348	6913	7162	8893	5297
8119	1609	4423	6880	7121
5646	9809	1310	9965	4004
8782	9688	7809	3934	3738
1195	3814	1167	7653	6412
7165	3891	2562	4837	7247
1117	2028	9201	3239	7908
3245	3620	84	6289	6533
7873	4226	2422	5593	8364
7630	9802	4814	4358	1065
2394	7142	2440	4642	8068
5312	115	5565	3178	80
1971	969	5037	3118	4973
6473	8902	8909	592	8876
3605	3460	9582	7081	5778
2491	3307	3192	9592	5563
9954	1186	5868	6482	3195
2664	7903	8722	2918	2303
3377	6667	7339	397	3829
7632	6493	2916	113	9288
2027	179	2213	691	7679
8972	5194	9583	3781	3233
8953	6368	4877	2366	6226
4252	3706	1613	5430	1199
8904	1959	4928	8737	2003
5798	7598	7017	4447	428
8519	6795	5027	5099	1922
1946	1345	6105	5455	5505
6862	8122	8350	9075	5402
7760	5446	9976	1248	372
1781	4937	9413	5466	984
1028	4521	1894	6907	4592
9083	9972	7578	356	4699
2578	5706	6023	3850	11
3479	5051	8226	1373	7136
1191	4549	1536	2170	7517
8167	5841	4099	8913	9005
5507	6333	2024	8693	2077
6515	2210	8507	5736	4968
2248	2371	8600	3785	8522
8237	3947	8513	6698	9469
4770	2792	154	1226	9169
4322	7393	6295	4660	1467
8615	9080	5211	6021	5977
7774	7526	8843	7626	5654
2092	1197	9606	21	930
8916	7061	7331	2422	1861
4569	9045	4299	1064	279
7029	887	1109	51	4606
8611	6682	3558	555	5363
2345	7010	9628	2889	5795
3652	8673	5774	848	9690
7691	9810	2093	6807	5050
3334	8551	5818	9193	9545
5812	6794	4193	5673	9261
6818	348	2396	2577	6026
8554	4240	4606	1546	5279
7010	3128	5478	3830	3394
3366	5497	2436	2742	6381
8397	6097	525	7913	3363
859	6240	4018	5660	4963
8607	2381	8190	7074	5446
3886	8911	643	3226	733
766	9731	6701	5567	96
25	1487	4793	3226	4142
9476	8344	6823	4507	39
6747	622	7887	8568	3057
9647	684	5995	1497	2621
996	3722	3919	6282	5711
1449	215	658	6184	2828
8908	2075	7219	6227	2520
9405	2067	7747	7938	5774
4253	9523	9628	5384	9745
7664	5871	5470	7878	996
2792	1811	6609	322	507
1954	1474	5072	2682	3990
6845	3250	2015	1255	5696
6740	2756	3422	4348	9265
6756	4845	5413	2145	9948
6022	2498	2468	141	2186
1859	7409	9608	9541	7457
3313	1527	3286	3471	7175
4772	5965	4837	4529	7573
3711	3996	3305	4580	9378
4550	86	5545	7986	1354
8278	553	6880	8200	4368
3752	2129	5820	8364	5555
4928	6158	9029	3330	6539
7310	7652	4367	9864	1375
9901	9912	7106	336	7462
3456	5343	5585	6937	4054
2233	9326	2717	6217	6762
36	7902	8585	8866	5211
6405	898	9909	5319	5903
5929	313	58	4471	825
6193	7447	9350	3296	2683
8927	2978	2603	2554	8950
5862	8799	3329	215	886
3122	7422	8512	7661	626
1527	2917	8801	4621	2532
3408	9222	5496	6523	6783
1279	9249	3353	212	7344
9101	2271	1058	9914	6767
2473	9694	3430	1422	957
8795	2398	6995	6958	3359
2348	6784	339	239	9345
7920	1431	3370	5904	3969
186	6478	5763	4372	7220
7412	4024	3846	2635	7748
3059	458	2878	5376	5182
834	1869	3212	7559	6978
3344	8988	5715	2411	4324
3820	3624	6728	2598	8593
4956	4137	7754	3046	3459
3149	4585	6640	2864	8182
6559	4907	5939	4154	2762
7047	6565	4144	7272	136
361	814	6294	4059	5979
5059	6466	5900	9647	1
8004	6760	8231	237	6199
4930	3016	213	8425	6892
1222	7931	8646	4040	9926
9342	550	2395	185	6146
7551	9252	2946	1771	2213
3885	4981	6661	4446	8006
1684	2315	5599	2791	358
3409	1404	3438	1000	2180
6759	1656	2696	358	8667
600	8024	7789	5039	1835
5399	7495	5049	3388	3002
1788	716	9884	6027	809
9939	1367	6613	8601	2179
8198	3953	5719	8221	8056
8119	3325	1321	1551	7321
6577	3343	1571	3917	2566
1297	8374	529	7500	1969
6697	5079	1650	9985	1017
8467	7625	3599	4812	4048
7231	4345	2725	3512	1079
4954	4925	4370	8677	9575
6794	5549	1874	4307	3004
1202	5398	291	8915	725
6117	6019	8833	9388	7795
3115	9968	1921	7981	9521
8606	9529	1987	3442	4597
5383	4279	7500	5324	8514
1529	2326	3408	8788	2984
6674	9147	9115	7203	5441
2613	5165	3410	7966	9337
9970	1313	7850	9292	9812
5071	5783	9364	9339	7459
9030	5066	7330	1150	8957
8787	8973	3124	3686	2713
5148	9827	1135	1387	2131
2003	2603	55	96	9901
5773	5769	2999	9358	6315
8951	6469	1238	8652	6973
212	1053	3266	6584	8307
9369	1677	9895	3025	5863
3139	1603	1532	1407	5925
5021	8828	6651	3188	4862
2219	4056	6585	3129	2700
3888	1548	7862	1822	847
1445	2998	919	2165	7585
3624	8754	9139	1035	6988
4594	9399	3427	1434	6118
2457	9124	5594	730	2939
8966	4270	8613	6996	2293
3763	7891	1138	4561	7981
1238	4115	3202	292	2743
6008	203	3797	5404	9450
5858	7218	1752	4351	7565
2693	6652	331	6425	591
3145	6913	3374	5091	542
183	4015	9317	9559	4613
8661	5889	4953	201	9376
8640	5816	1286	4343	115
4207	2661	1634	6637	1790
296	8692	8249	8188	6494
4765	3434	9461	1113	6040
3563	47	9547	6155	8130
5313	9432	8768	9931	6371
6764	7968	8614	8840	2739
7912	5017	1643	5613	3089
1900	8811	9764	472	373
5644	8004	8318	2089	3414
2537	5293	1402	3921	9774
8074	3658	7941	4687	3957
2657	449	2808	5170	3255
2637	9026	1790	8588	4996
4984	2917	7134	9711	7357
1070	6717	8522	2503	8480
2907	7530	8502	3330	7906
2550	7347	4035	1929	5613
4713	9672	2110	790	4289
9831	4677	8325	5275	3807
4061	2042	3733	3854	4546
9349	4470	1016	6627	3984
4148	4012	228	939	2418
5088	4564	6909	9816	9772
6253	2894	8676	6588	2544
4495	7049	5602	7938	452
6544	9113	4514	2492	584
105	1748	8180	1081	3814
232	5785	5718	6742	7415
7958	4742	7673	771	5669
4256	2586	2772	3172	3855
1645	345	3860	443	3150
7638	2509	3371	6556	6129
2488	4588	1475	2542	8224
4623	7349	7021	5068	9552
5642	6280	6552	6720	3412
7020	4096	2654	337	1710
850	9695	1317	2952	6514
7920	41	9022	7514	3933
6577	9185	7413	7825	7107
4414	8185	9792	1783	2974
4895	6117	2928	5676	1360
5713	1633	7598	8136	8342
5153	6528	4963	7592	1566
3476	359	2566	4555	9124
2833	4082	1802	2940	3451
6187	8417	4171	7813	9133
2208	8438	6551	9547	8938
8626	7643	9702	6946	963
6880	7983	1682	6178	4272
2198	4610	990	7878	4978
9201	3698	8836	4764	2228
8243	3116	1681	1377	5394
6837	9104	4668	9984	2060
4934	5218	2336	4530	2522
8427	5313	2748	5959	4379
7100	1539	9616	1775	668
1712	6904	5593	568	315
4488	9522	540	4433	6028
8901	6170	3046	7330	6601
2178	8309	8047	2851	522
7625	1148	5574	2804	7172
8301	1343	1896	4005	1897
1901	8207	7982	7518	1700
1509	4784	3834	1964	3838
3100	6239	3393	2673	1323
9281	6275	6040	2122	4940
3546	4133	7369	2862	8325
8834	7297	9686	6782	7276
1113	7098	535	7026	8479
5567	6992	1275	24	8088
2622	5133	8426	6052	7929
8927	7415	1143	4500	3839
120	6318	331	7562	3625
3218	6706	1151	8221	7555
8011	8	9207	7057	7276
1353	4282	4160	9151	5546
7732	3400	8376	8690	5394
7589	8288	362	2696	4136
4519	4714	3797	7800	4997
3642	757	1525	2217	5146
2482	2175	678	3241	8523
3910	4887	3471	9974	1145
6166	1265	9153	9854	3076
3049	9231	6996	293	5159
4712	7174	9784	6738	1725
9651	9646	3798	3831	7386
6449	3075	1038	8836	3753
3476	9276	2814	4694	1652
6164	7478	5913	8021	9383
2347	7490	6816	3757	7869
688	4742	3764	9735	7108
2103	2534	4116	3364	3064
5656	8720	8358	8206	3522
9221	6626	5985	1701	707
1483	5463	821	1652	7230
1557	2119	7365	2345	5586
8390	3250	4945	9260	3740
1804	9905	5287	2077	2201
979	3509	3446	2032	3790
3493	4651	7712	5574	2590
2619	9905	9487	6583	1508
2872	6254	145	7269	3545
5254	5696	8701	8027	4096
6818	3675	5609	7257	3893
9831	5505	2659	6922	3775
397	973	404	6661	2473
2429	2511	4649	3677	5743
3974	9882	3793	1401	1553
213	3739	7270	1429	6119
2578	3876	3435	8751	6097
2165	9832	2360	9776	3795
6110	4796	8398	3524	7237
1956	5303	4379	1909	1481
6673	714	2484	2619	4162
8360	7001	8762	294	6737
3085	9483	4838	9282	9674
2917	5148	1805	502	5620
6369	4288	995	2002	3345
8698	9726	6395	3238	3086
9927	6432	504	7647	8306
3624	4431	6633	2628	1359
5119	2320	5525	4384	8783
2756	3326	5499	7949	2295
1545	743	6125	5026	6462
6463	6911	3291	9077	4413
9452	6155	29	7606	5531
3453	1878	4662	6004	4967
5131	1409	666	9004	9547
7557	7060	5106	2548	4862
7311	4532	5986	7238	4356
290	5993	8118	8739	3614
5316	9562	5440	987	4734
1736	2117	9558	9073	8153
5639	8968	6253	5482	8216
2961	7971	189	364	9926
1422	9643	5208	8865	7905
5872	1861	5066	5198	9559
7759	4259	4095	9378	2469
6989	3962	3133	5112	3154
4253	5325	930	3202	7889
8571	1420	1243	6941	9432
2975	7174	3733	7172	9665
2034	5772	8774	3193	2451
6083	2011	8858	7182	2158
1096	8104	1178	3472	7620
2955	6139	6386	2891	5768
2266	6159	7633	5850	2206
9230	8599	2284	3357	1446
5106	5004	7096	4614	2710
5532	2076	1612	2938	2920
1902	4068	8311	4351	2158
1451	6169	6157	3749	2268
9028	6418	9709	2887	779
6629	3055	1481	1889	3066
439	3833	8478	7031	3129
7017	9221	8892	6486	2014
7173	3125	7088	6931	6490
2256	6157	2237	5631	1028
4603	4828	2818	6309	8946
4023	3121	9916	5103	5414
2293	9194	8117	4658	3786
5671	8199	9832	1535	5022
591	3642	4745	5944	9100
4492	9542	1514	5498	3399
9063	2119	7287	2454	8273
3295	593	7011	6892	735
8242	26	4293	4667	4811
4134	2645	1927	7326	8943
1318	5105	6945	593	718
8002	2509	39	9191	437
5680	5376	3594	6133	4432
1725	3960	2562	3236	6209
6341	1916	7432	1614	1232
224	999	1596	6316	9886
2544	2057	2662	1498	5678
1782	4550	7408	4527	3302
5051	1487	9570	4353	8090
7543	4181	3134	6335	6619
5076	5150	5681	2169	3443
4149	7774	7566	3874	1915
1309	100	1861	4372	2786
3209	3209	2965	503	8239
2401	7753	4339	278	4927
8472	1851	5362	6866	9238
9971	7203	6420	5593	2272
2979	5087	8180	7237	7201
300	3317	5618	893	3037
3155	1036	3446	3431	8141
4434	6855	6833	377	2667
4257	2305	659	7084	4748
6688	487	260	1031	6469
5036	1915	2651	2290	7879
8724	5616	4900	5045	7364
5532	8888	7377	8725	3767
7376	8977	8370	6695	8936
1729	1944	9586	7485	9023
3679	3004	8175	877	6109
7918	5704	3892	6484	19
8394	1776	2115	69	219
3360	2179	5765	6653	3141
2034	2039	42	1956	4838
6404	4646	8372	573	8955
6026	7960	7566	5884	2655
7609	5509	443	8832	7905
6972	9118	6410	4761	6985
4540	1810	216	2088	428
9357	4681	8028	7113	1006
1058	4103	7671	1951	561
1732	814	1194	1515	8648
4446	2347	685	3804	9499
705	1785	1676	2987	3995
8130	9804	5235	2355	9629
7438	5406	5530	9215	7278
4392	7099	1254	4172	4264
1057	1832	8231	2643	34
3668	5881	7703	5548	902
8338	6597	9390	7766	822
7843	2098	1333	9288	1929
7158	1570	9366	6999	7926
1412	1244	3586	8931	1011
192	2775	2601	9427	5783
3217	8648	6688	4696	8203
4645	1373	1783	7463	8711
4848	3928	9941	7133	6011
3144	5830	7192	8736	366
5863	4303	5878	1148	5306
6945	1452	7764	3355	6107
7048	8262	8033	4762	7771
3132	3200	358	1890	907
5065	1701	7916	2382	9317
3502	5519	4475	8788	4224
6122	2212	6337	3274	9894
2391	2191	8132	8167	7486
4927	7629	4344	3333	1647
4583	9206	9256	8282	1389
7463	7476	1977	1029	8886
2318	4082	9112	5737	1260
1236	2189	6766	9984	4423
1010	2755	3122	8843	4009
706	1746	3356	2844	7210
6194	2427	8651	6819	5016
9350	5792	5336	875	4851
7791	8836	5278	7332	8173
8351	3868	1335	7377	8127
712	1387	6220	3699	8687
2121	1881	6803	8851	3465
4488	2407	44	8317	8579
4835	7393	2084	2824	1434
9537	7401	9697	7021	4319
8763	4982	7635	9092	5148
3652	7209	9950	6754	2330
9894	1691	7956	9976	8405
7757	9355	8711	4870	6797
8544	6681	9426	8232	6314
5846	9644	3317	7905	6998
9199	3382	1658	2145	2060
4160	735	8918	1862	4221
7985	161	9414	3398	4722
9851	221	4569	5257	9170
8204	8807	7281	5371	8199
1901	1451	2327	170	2190
1860	3300	5459	4517	928
9402	1384	8946	4193	7250
986	3290	4659	7350	975
1311	1032	9667	9144	3596
2248	754	1366	6290	6595
3699	1187	3845	5923	6212
9534	1145	6349	2077	2397
972	1036	436	3148	5306
2596	3195	5856	7413	2878
9241	1695	2908	9120	2100
3069	5533	7516	4548	8338
7886	9342	929	2831	7134
777	3561	5364	9887	463
3010	8699	9578	5616	5647
5857	2989	270	7886	6991
2125	7226	2397	8900	6053
4218	3894	434	7548	4003
3287	2270	8681	1240	290
4736	8379	4187	4250	3019
6668	3667	2376	4535	7902
1347	5067	4878	6496	4527
3822	7284	2392	12	1958
508	4182	8988	784	3211
7225	6414	8396	1373	9887
8536	538	1146	5155	7889
278	431	2401	3193	9053
2235	87	5562	4103	1083
2662	8087	5985	2190	1418
6049	898	7764	4544	3304
5211	6739	1765	7590	2601
5720	7563	8636	1876	8697
7400	9981	4063	3048	6521
2030	1142	1149	3431	5134
2526	1032	7367	6090	3091
8474	4370	2976	1444	7565
498	3195	7167	9515	6656
2360	9134	3395	7466	4855
4487	4953	7831	6107	5909
4578	6953	7688	1574	3496
1931	453	4961	5349	4585
624	2859	2037	1595	8027
9607	6361	7622	7081	1715
1786	7408	4909	9862	9000
2635	5591	4882	7794	7825
419	3862	2281	3576	6921
9697	506	2591	5350	9531
6319	2758	2479	6399	6445
2389	6896	1234	5854	4965
5973	9176	2039	1075	5592
4035	2112	6734	1553	2965
5878	2795	4229	3507	7708
8810	3350	2736	3033	3812
8605	7709	6822	8837	270
6485	2728	8266	9016	7132
1993	8885	6381	858	4947
4488	5329	5726	588	3266
2038	2858	7619	7272	9566
4217	4101	1945	9766	6945
7491	3745	7383	7268	7566
2291	1052	5922	4693	1764
8027	8030	3614	6379	5718
826	9131	194	4434	9147
6581	8462	3285	1891	5937
5060	5383	132	9200	3629
839	2469	2804	3387	1336
522	2239	140	3410	4217
8013	5896	9406	4231	1869
6164	5455	5510	6276	4944
5899	7480	8715	7707	4215
9418	2525	9359	7687	9233
968	1940	1534	4403	8290
1417	2389	1193	9961	7407
9750	1520	7814	7440	2046
463	6601	2478	1585	5338
1257	9080	220	1826	387
8181	1110	5388	4072	5032
6483	505	7790	8175	1434
5641	913	4162	2924	8007
9518	1561	7379	5485	5107
9462	2531	5161	6770	9022
1387	2699	2643	6520	911
8297	8279	7454	5064	7009
5183	3783	1688	4262	2102
5735	2624	8694	7286	2900
7435	8097	8177	654	4353
1605	4100	9872	9549	3522
1559	2066	6425	6932	6655
4003	7606	4840	5408	5804
8414	8580	9030	6941	9159
4690	9473	1001	317	7931
3383	4563	2849	8505	3993
6207	7979	9366	263	4271
5641	4224	7035	7201	8074
68	574	1388	5762	3909
2883	5078	1284	6324	1916
7093	7099	4684	5768	5885
3076	712	6177	2817	2851
1853	2573	6799	9488	8693
7196	5634	7006	3855	2237
378	5966	334	9956	1687
4143	6071	386	3775	921
3288	5375	5725	6324	7574
8862	5307	9993	5146	3972
7354	8475	8804	721	4672
2891	4681	1409	893	7249
8939	1359	1845	3609	3104
5101	6605	2926	6740	9306
2621	8738	4518	3261	3426
3860	428	5453	7920	2264
8120	6391	7013	4070	8566
5113	4680	9097	3344	2953
1882	7459	5156	9994	8317
8238	8783	318	416	7028
854	8899	7184	2794	4272
9162	7252	7784	201	1975
3974	8698	6000	7437	2832
5395	2183	4462	9761	8167
5901	4775	5733	3867	3092
5943	9772	8405	3459	5777
2545	8561	7304	3726	6755
7514	7718	8902	8590	2044
5577	837	4182	1115	6999
3696	2642	1580	9012	2080
9076	3073	2713	6381	5496
6436	5657	90	7188	9524
3821	6863	1050	6388	1219
7533	2541	4188	432	4599
623	1415	5915	8623	9215
2053	4200	8417	968	7297
2635	6800	2980	1294	493
2051	7660	8390	6990	6479
593	7618	7933	1720	6464
5804	5134	625	2402	1730
6819	9729	9192	5120	2414
1033	6723	1896	1755	4714
9776	150	7106	1967	7157
9240	3131	6426	1268	8834
194	8463	1781	633	2301
9100	1974	1965	6253	2212
3681	7775	401	649	7716
2510	6385	6028	845	8345
3687	6783	2191	5868	8320
7338	155	5543	3729	1662
5119	8327	4929	7736	954
2671	9479	6337	8340	4478
224	9431	6738	5536	5469
2933	5909	6516	9053	7304
7978	2105	6009	3757	9804
1785	6145	537	1163	880
6709	1398	6501	3524	982
4532	9170	5312	2650	8877
401	1459	7017	8199	2867
2060	8132	3710	4658	7145
6078	7722	6969	7612	6150
8717	4641	1001	380	8696
4806	906	2602	1592	7714
9103	6422	2643	5824	6549
8962	9366	2417	653	52
5452	2730	8979	3111	2029
4399	10	4323	5768	6132
2111	5281	4500	7974	2929
